timestamp,value
22:22:07.8,1.05
22:22:07.8,1.05
22:22:07.8,1.04
22:22:07.8,1.05
22:22:07.8,1.04
22:22:07.8,1.07
22:22:07.8,1.05
22:22:07.8,1.05
22:22:07.8,1.04
22:22:07.8,1.05
22:22:07.8,1.06
22:22:07.9,1.06
22:22:07.9,1.05
22:22:07.9,1.05
22:22:07.9,1.05
22:22:07.9,1.05
22:22:07.9,1.05
22:22:07.9,1.05
22:22:07.9,1.06
22:22:07.9,1.07
22:22:07.9,1.05
22:22:07.9,1.07
22:22:07.9,1.06
22:22:07.9,1.06
22:22:07.9,1.05
22:22:07.9,1.04
22:22:07.9,1.05
22:22:07.9,1.06
22:22:07.9,1.05
22:22:07.9,1.07
22:22:07.9,1.07
22:22:07.9,1.07
22:22:07.9,1.04
22:22:07.9,1.06
22:22:07.9,1.05
22:22:08.1,1.04
22:22:08.1,1.02
22:22:08.1,1.04
22:22:08.1,1.05
22:22:08.1,1.05
22:22:08.1,0.93
22:22:08.1,1.2
22:22:08.1,1.05
22:22:08.1,1.22
22:22:08.1,0.96
22:22:08.1,1.05
22:22:08.1,1.1
22:22:08.1,1.05
22:22:08.1,1.06
22:22:08.1,1.01
22:22:08.1,1.03
22:22:08.1,1.07
22:22:08.1,1.03
22:22:08.1,1.07
22:22:08.1,1.01
22:22:08.1,1.06
22:22:08.1,0.99
22:22:08.1,1.11
22:22:08.1,0.68
22:22:08.1,1.11
22:22:08.1,1.09
22:22:08.1,1.01
22:22:08.1,1.18
22:22:08.1,0.97
22:22:08.1,1.55
22:22:08.1,0.51
22:22:08.1,0.56
22:22:08.3,1.23
22:22:08.3,1.18
22:22:08.3,1.33
22:22:08.3,1.61
22:22:08.3,1.14
22:22:08.3,1.44
22:22:08.3,0.82
22:22:08.3,1.2
22:22:08.3,0.99
22:22:08.3,1.14
22:22:08.3,1.02
22:22:08.3,1.2
22:22:08.3,1.07
22:22:08.3,0.83
22:22:08.3,0.89
22:22:08.3,0.99
22:22:08.3,1.1
22:22:08.3,1.13
22:22:08.3,0.97
22:22:08.3,1.1
22:22:08.3,1.07
22:22:08.3,1.21
22:22:08.3,1.3
22:22:08.3,1.02
22:22:08.3,1.17
22:22:08.3,1
