timestamp,value
11:48:01.4,524
11:48:01.5,506
11:48:01.5,515
11:48:01.5,552
11:48:01.5,498
11:48:01.5,535
11:48:01.6,519
11:48:01.6,518
11:48:01.6,484
11:48:01.6,498
11:48:01.7,509
11:48:01.7,518
11:48:01.7,546
11:48:01.7,510
11:48:01.8,490
11:48:01.8,502
11:48:01.8,531
11:48:01.8,513
11:48:01.8,493
11:48:01.9,509
11:48:01.9,502
11:48:01.9,508
11:48:01.9,501
11:48:01.9,504
11:48:02.0,530
11:48:02.0,471
11:48:02.0,520
11:48:02.0,444
11:48:02.1,546
11:48:02.1,504
11:48:02.1,518
11:48:02.1,486
11:48:02.1,499
11:48:02.2,477
11:48:02.2,528
11:48:02.2,530
11:48:02.2,496
11:48:02.3,530
11:48:02.3,522
11:48:02.3,483
11:48:02.3,520
11:48:02.4,521
11:48:02.4,523
11:48:02.4,509
11:48:02.4,522
11:48:02.4,465
11:48:02.5,526
11:48:02.5,495
11:48:02.5,522
11:48:02.5,482
11:48:02.6,492
11:48:02.6,488
11:48:02.6,509
11:48:02.6,533
11:48:02.7,539
11:48:02.7,486
11:48:02.7,548
11:48:02.7,506
11:48:02.8,495
11:48:02.8,506
11:48:02.8,494
11:48:02.8,482
11:48:02.8,509
11:48:02.9,487
11:48:02.9,526
11:48:02.9,525
11:48:02.9,533
11:48:02.9,522
11:48:03.0,518
11:48:03.0,488
11:48:03.0,532
11:48:03.0,539
11:48:03.1,506
11:48:03.1,499
11:48:03.1,490
11:48:03.1,512
11:48:03.1,510
11:48:03.2,515
11:48:03.2,533
11:48:03.2,504
11:48:03.2,494
11:48:03.3,516
11:48:03.3,513
11:48:03.3,514
11:48:03.3,509
11:48:03.4,535
11:48:03.4,516
11:48:03.4,548
11:48:03.4,555
11:48:03.4,532
11:48:03.5,524
11:48:03.5,530
11:48:03.5,468
11:48:03.5,489
11:48:03.6,491
11:48:03.6,550
11:48:03.6,526
11:48:03.6,534
11:48:03.7,513
11:48:03.7,490
11:48:03.7,528
11:48:03.7,486
11:48:03.7,496
11:48:03.8,523
11:48:03.8,495
11:48:03.8,551
11:48:03.8,502
11:48:03.9,528
11:48:03.9,508
11:48:03.9,569
11:48:03.9,538
11:48:04.0,512
11:48:04.0,552
11:48:04.0,505
11:48:04.0,522
11:48:04.1,533
11:48:04.1,541
11:48:04.1,544
11:48:04.1,502
11:48:04.1,537
11:48:04.2,519
11:48:04.2,532
11:48:04.2,505
11:48:04.2,499
11:48:04.3,533
11:48:04.3,534
11:48:04.3,541
11:48:04.3,478
11:48:04.4,447
11:48:04.4,470
11:48:04.4,489
11:48:04.4,563
11:48:04.4,521
11:48:04.5,516
11:48:04.5,498
11:48:04.5,502
11:48:04.5,501
11:48:04.5,473
11:48:04.6,534
11:48:04.6,510
11:48:04.6,507
11:48:04.6,537
11:48:04.6,503
11:48:04.6,536
11:48:04.6,488
11:48:04.7,480
11:48:04.8,539
11:48:04.8,519
11:48:04.8,492
11:48:04.8,477
11:48:04.9,500
11:48:04.9,509
11:48:04.9,514
11:48:04.9,541
11:48:04.9,489
11:48:05.0,495
11:48:05.0,536
11:48:05.0,496
11:48:05.0,484
11:48:05.1,506
11:48:05.1,493
11:48:05.1,498
11:48:05.1,509
11:48:05.1,497
11:48:05.2,541
11:48:05.2,551
11:48:05.2,543
11:48:05.2,494
11:48:05.3,537
11:48:05.3,513
11:48:05.3,510
11:48:05.3,502
11:48:05.4,510
11:48:05.4,499
11:48:05.4,498
11:48:05.4,526
11:48:05.4,494
11:48:05.5,486
11:48:05.5,468
11:48:05.5,450
11:48:05.5,477
11:48:05.6,504
11:48:05.6,515
11:48:05.6,509
11:48:05.6,548
11:48:05.7,499
11:48:05.7,503
11:48:05.7,521
11:48:05.7,477
11:48:05.7,528
11:48:05.8,514
11:48:05.8,494
11:48:05.8,500
11:48:05.8,494
11:48:05.8,509
11:48:05.9,560
11:48:05.9,473
11:48:05.9,536
11:48:05.9,493
11:48:06.0,507
11:48:06.0,491
11:48:06.0,532
11:48:06.0,500
11:48:06.0,512
11:48:06.1,503
11:48:06.1,532
11:48:06.1,497
11:48:06.1,548
11:48:06.2,510
11:48:06.2,538
11:48:06.2,506
11:48:06.2,497
11:48:06.2,451
11:48:06.3,505
11:48:06.3,500
11:48:06.3,452
11:48:06.3,520
11:48:06.4,473
11:48:06.4,493
11:48:06.4,544
11:48:06.4,535
11:48:06.5,531
11:48:06.5,573
11:48:06.5,508
11:48:06.5,485
11:48:06.5,542
11:48:06.6,472
11:48:06.6,480
11:48:06.6,473
11:48:06.6,510
11:48:06.7,533
11:48:06.7,538
11:48:06.7,507
11:48:06.7,503
11:48:06.8,476
11:48:06.8,500
11:48:06.8,499
11:48:06.8,443
11:48:06.8,500
11:48:06.9,512
11:48:06.9,495
11:48:06.9,538
11:48:06.9,518
11:48:07.0,529
11:48:07.0,520
11:48:07.0,532
11:48:07.0,547
11:48:07.1,453
11:48:07.1,482
11:48:07.1,524
11:48:07.1,518
11:48:07.2,481
11:48:07.2,546
11:48:07.2,507
11:48:07.2,503
11:48:07.3,515
11:48:07.3,488
11:48:07.3,494
11:48:07.3,486
11:48:07.3,503
11:48:07.4,549
11:48:07.4,482
11:48:07.4,510
11:48:07.4,511
11:48:07.4,508
11:48:07.5,508
11:48:07.5,539
11:48:07.5,521
11:48:07.5,504
11:48:07.6,525
11:48:07.6,520
11:48:07.6,495
11:48:07.6,499
11:48:07.7,506
11:48:07.7,498
11:48:07.7,533
11:48:07.7,498
11:48:07.7,498
11:48:07.8,474
11:48:07.8,545
11:48:07.8,498
11:48:07.8,503
11:48:07.9,471
11:48:07.9,510
11:48:07.9,517
11:48:07.9,523
11:48:07.9,495
11:48:08.0,519
11:48:08.0,523
11:48:08.0,522
11:48:08.0,496
11:48:08.1,492
11:48:08.1,501
11:48:08.1,490
11:48:08.1,532
11:48:08.2,529
11:48:08.2,566
11:48:08.2,459
11:48:08.2,506
11:48:08.2,526
11:48:08.3,550
11:48:08.3,526
11:48:08.3,480
11:48:08.3,477
11:48:08.4,517
11:48:08.4,503
11:48:08.4,559
11:48:08.4,520
11:48:08.5,469
11:48:08.5,545
11:48:08.5,462
11:48:08.5,509
11:48:08.5,508
11:48:08.5,531
11:48:08.6,539
11:48:08.6,545
11:48:08.6,536
11:48:08.7,463
11:48:08.7,453
11:48:08.7,481
11:48:08.7,544
11:48:08.7,521
11:48:08.8,531
11:48:08.8,513
11:48:08.8,514
11:48:08.8,499
11:48:08.9,489
11:48:08.9,496
11:48:08.9,498
11:48:08.9,466
11:48:09.0,507
11:48:09.0,541
11:48:09.0,543
11:48:09.0,535
11:48:09.0,531
11:48:09.1,470
11:48:09.1,489
11:48:09.1,470
11:48:09.1,503
11:48:09.1,475
11:48:09.2,518
11:48:09.2,532
11:48:09.2,517
11:48:09.2,491
11:48:09.3,507
11:48:09.3,486
11:48:09.3,491
11:48:09.3,497
11:48:09.4,490
11:48:09.4,496
11:48:09.4,467
11:48:09.4,492
11:48:09.5,509
11:48:09.5,483
11:48:09.5,537
11:48:09.5,503
11:48:09.6,500
11:48:09.6,524
11:48:09.6,516
11:48:09.6,497
11:48:09.6,521
11:48:09.7,502
11:48:09.7,499
11:48:09.7,529
11:48:09.7,470
11:48:09.7,464
11:48:09.7,515
11:48:09.8,546
11:48:09.8,538
11:48:09.8,542
11:48:09.9,537
11:48:09.9,530
11:48:09.9,509
11:48:09.9,539
11:48:10.0,527
11:48:10.0,519
11:48:10.0,541
11:48:10.0,528
11:48:10.0,511
11:48:10.1,486
11:48:10.1,482
11:48:10.1,513
11:48:10.1,512
11:48:10.2,517
11:48:10.2,519
11:48:10.2,503
11:48:10.2,522
11:48:10.3,542
11:48:10.3,514
11:48:10.3,522
11:48:10.3,537
11:48:10.3,519
11:48:10.4,493
11:48:10.4,520
11:48:10.4,511
11:48:10.4,505
11:48:10.4,513
11:48:10.4,499
11:48:10.4,486
11:48:10.5,515
11:48:10.5,498
11:48:10.6,514
11:48:10.6,487
11:48:10.6,485
11:48:10.6,508
11:48:10.7,497
11:48:10.7,512
11:48:10.7,473
11:48:10.7,483
11:48:10.8,505
11:48:10.8,523
11:48:10.8,521
11:48:10.8,546
11:48:10.9,486
11:48:10.9,506
11:48:10.9,515
11:48:10.9,499
11:48:10.9,504
11:48:11.0,503
11:48:11.0,482
11:48:11.0,507
11:48:11.0,487
11:48:11.0,503
11:48:11.1,520
11:48:11.1,521
11:48:11.1,527
11:48:11.1,520
11:48:11.1,491
11:48:11.2,505
11:48:11.2,517
11:48:11.2,496
11:48:11.2,530
11:48:11.3,526
11:48:11.3,520
11:48:11.3,535
11:48:11.3,490
11:48:11.4,527
11:48:11.4,516
11:48:11.4,507
11:48:11.4,527
11:48:11.5,514
11:48:11.5,525
11:48:11.5,522
11:48:11.5,501
11:48:11.6,515
11:48:11.6,490
11:48:11.6,510
11:48:11.6,524
11:48:11.6,512
11:48:11.7,495
11:48:11.7,511
11:48:11.7,495
11:48:11.7,483
11:48:11.8,495
11:48:11.8,504
11:48:11.8,523
11:48:11.8,523
11:48:11.8,512
11:48:11.9,511
11:48:11.9,512
11:48:11.9,544
11:48:11.9,512
11:48:11.9,510
11:48:12.0,495
11:48:12.0,528
11:48:12.0,558
11:48:12.1,516
11:48:12.1,497
11:48:12.1,510
11:48:12.1,513
11:48:12.1,496
11:48:12.2,539
11:48:12.2,507
11:48:12.2,518
11:48:12.2,508
11:48:12.3,494
11:48:12.3,521
11:48:12.3,529
11:48:12.3,520
11:48:12.4,525
11:48:12.4,505
11:48:12.4,517
11:48:12.4,538
11:48:12.4,532
11:48:12.5,525
11:48:12.5,518
11:48:12.5,513
11:48:12.5,539
11:48:12.6,538
11:48:12.6,497
11:48:12.6,526
11:48:12.6,511
11:48:12.6,524
11:48:12.7,497
11:48:12.7,530
11:48:12.7,520
11:48:12.8,522
11:48:12.8,507
11:48:12.8,503
11:48:12.8,524
11:48:12.8,518
11:48:12.8,496
11:48:12.9,521
11:48:12.9,488
11:48:12.9,535
11:48:12.9,540
11:48:13.0,533
11:48:13.0,511
11:48:13.0,500
11:48:13.0,474
11:48:13.1,482
11:48:13.1,498
11:48:13.1,527
11:48:13.1,499
11:48:13.1,540
11:48:13.2,496
11:48:13.2,469
11:48:13.2,491
11:48:13.2,506
11:48:13.2,522
11:48:13.3,515
11:48:13.3,492
11:48:13.3,471
11:48:13.4,539
11:48:13.4,529
11:48:13.4,538
11:48:13.4,522
11:48:13.4,514
11:48:13.5,499
11:48:13.5,484
11:48:13.5,489
11:48:13.5,498
11:48:13.5,473
11:48:13.6,513
11:48:13.6,518
11:48:13.6,492
11:48:13.6,466
11:48:13.7,522
11:48:13.7,489
11:48:13.7,548
11:48:13.7,515
11:48:13.8,523
11:48:13.8,518
11:48:13.8,504
11:48:13.8,550
11:48:13.9,492
11:48:13.9,508
11:48:13.9,492
11:48:13.9,553
11:48:13.9,486
11:48:14.0,517
11:48:14.0,527
11:48:14.0,492
11:48:14.0,522
11:48:14.1,531
11:48:14.1,528
11:48:14.1,538
11:48:14.1,405
11:48:14.1,499
11:48:14.2,485
11:48:14.2,547
11:48:14.2,496
11:48:14.2,512
11:48:14.3,477
11:48:14.3,477
11:48:14.3,483
11:48:14.3,487
11:48:14.4,534
11:48:14.4,502
11:48:14.4,487
11:48:14.4,525
11:48:14.4,527
11:48:14.5,507
11:48:14.5,498
11:48:14.5,530
11:48:14.5,540
11:48:14.6,548
11:48:14.6,512
11:48:14.6,518
11:48:14.6,506
11:48:14.7,508
11:48:14.7,463
11:48:14.7,486
11:48:14.7,505
11:48:14.8,517
11:48:14.8,561
11:48:14.8,514
11:48:14.8,526
11:48:14.8,555
11:48:14.8,519
11:48:14.9,486
11:48:14.9,507
11:48:14.9,495
11:48:14.9,477
11:48:15.0,490
11:48:15.0,490
11:48:15.0,505
11:48:15.0,522
11:48:15.1,500
11:48:15.1,531
11:48:15.1,504
11:48:15.1,490
11:48:15.1,504
11:48:15.2,503
11:48:15.2,524
11:48:15.2,493
11:48:15.2,522
11:48:15.2,514
11:48:15.3,502
11:48:15.3,479
11:48:15.3,519
11:48:15.4,515
11:48:15.4,549
11:48:15.4,536
11:48:15.4,489
11:48:15.4,489
11:48:15.5,549
11:48:15.5,477
11:48:15.5,556
11:48:15.5,433
11:48:15.5,484
11:48:15.6,466
11:48:15.6,526
11:48:15.6,529
11:48:15.6,548
11:48:15.7,469
11:48:15.7,516
11:48:15.7,453
11:48:15.7,498
11:48:15.7,522
11:48:15.8,470
11:48:15.8,537
11:48:15.8,515
11:48:15.8,538
11:48:15.9,561
11:48:15.9,534
11:48:15.9,518
11:48:15.9,483
11:48:16.0,480
11:48:16.0,501
11:48:16.0,508
11:48:16.0,496
11:48:16.1,504
11:48:16.1,487
11:48:16.1,503
11:48:16.1,522
11:48:16.1,526
11:48:16.2,502
11:48:16.2,517
11:48:16.2,523
11:48:16.2,600
11:48:16.3,513
11:48:16.3,486
11:48:16.3,542
11:48:16.3,511
11:48:16.3,520
11:48:16.4,520
11:48:16.4,476
11:48:16.4,531
11:48:16.4,485
11:48:16.5,480
11:48:16.5,535
11:48:16.5,516
11:48:16.5,504
11:48:16.5,547
11:48:16.6,514
11:48:16.6,528
11:48:16.6,510
11:48:16.6,517
11:48:16.7,485
11:48:16.7,517
11:48:16.7,495
11:48:16.7,507
11:48:16.8,490
11:48:16.8,506
11:48:16.8,524
11:48:16.8,473
11:48:16.8,534
11:48:16.9,485
11:48:16.9,507
11:48:16.9,489
11:48:16.9,500
11:48:17.0,543
11:48:17.0,510
11:48:17.0,519
11:48:17.0,509
11:48:17.0,487
11:48:17.1,501
11:48:17.1,528
11:48:17.1,507
11:48:17.1,520
11:48:17.2,499
11:48:17.2,499
11:48:17.2,494
11:48:17.2,543
11:48:17.3,472
11:48:17.3,483
11:48:17.3,531
11:48:17.3,529
11:48:17.3,515
11:48:17.4,526
11:48:17.4,494
11:48:17.4,519
11:48:17.4,486
11:48:17.5,522
11:48:17.5,530
11:48:17.5,518
11:48:17.5,522
11:48:17.5,507
11:48:17.6,524
11:48:17.6,571
11:48:17.6,522
11:48:17.6,554
11:48:17.7,525
11:48:17.7,500
11:48:17.7,497
